filename,width,height,class,xmin,ymin,xmax,ymax
motorized_1_noDogs_2018-12-07--10-00-51.JPG,4000,3000,groomer,1,376,2152,2864
motorized_1_noDogs_2018-12-07--10-00-56.JPG,4000,3000,groomer,37,824,3433,2407
motorized_1_noDogs_2018-12-07--10-01-01.JPG,4000,3000,groomer,2618,933,3896,1815
motorized_1_noDogs_2018-12-07--10-01-07.JPG,4000,3000,groomer,619,1125,2512,1875
motorized_1_noDogs_2018-12-07--10-01-39.JPG,4000,3000,groomer,1,1025,1467,2397
motorized_1_noDogs_2018-12-07--10-02-45.JPG,4000,3000,person,545,1372,975,2060
motorized_1_noDogs_2018-12-07--10-30-32.JPG,4000,3000,person,616,1431,815,1884
motorized_1_noDogs_2018-12-07--10-39-59.JPG,4000,3000,person,710,1492,1096,1991
motorized_1_noDogs_2018-12-07--10-40-18.JPG,4000,3000,person,813,1379,1061,1882
motorized_1_noDogs_2018-12-07--10-50-15.JPG,4000,3000,person,272,1427,716,2021
motorized_1_noDogs_2018-12-07--11-11-47.JPG,4000,3000,person,822,1457,1334,2052
motorized_1_noDogs_2018-12-07--11-24-03.JPG,4000,3000,person,630,1372,1166,2091
motorized_1_noDogs_2018-12-07--11-30-17.JPG,4000,3000,person,875,1248,1448,2163
motorized_1_noDogs_2018-12-07--12-24-05.JPG,4000,3000,person,1328,1390,1513,1679
motorized_1_noDogs_2018-12-07--12-27-20.JPG,4000,3000,person,19,1384,704,2236
motorized_1_noDogs_2018-12-07--13-21-47.JPG,4000,3000,groomer,1,422,1522,2864
motorized_1_noDogs_2018-12-07--13-33-14.JPG,4000,3000,groomer,1,976,1027,2025
motorized_1_noDogs_2018-12-07--15-03-32.JPG,4000,3000,person,293,1425,830,2057
motorized_1_noDogs_2018-12-07--16-02-18.JPG,4000,3000,person,133,1479,1322,2434
motorized_1_noDogs_2018-12-07--16-41-36.JPG,4000,3000,groomer,1,1055,978,2421
motorized_1_noDogs_2018-12-07--17-29-04.JPG,4000,3000,person,1,1628,669,2621
motorized_1_noDogs_2018-12-08--04-08-40.JPG,4000,3000,groomer,1,433,745,2672
motorized_1_noDogs_2018-12-08--05-19-08.JPG,4000,3000,groomer,1,551,1582,2852
motorized_1_noDogs_2018-12-08--05-19-13.JPG,4000,3000,groomer,6,1097,1891,2146
motorized_1_noDogs_2018-12-08--05-21-04.JPG,4000,3000,person,503,1398,900,2000
motorized_1_noDogs_2018-12-08--05-35-22.JPG,4000,3000,person,964,1434,1401,1967
motorized_1_noDogs_2018-12-08--05-47-19.JPG,4000,3000,person,1110,1457,1436,1898
motorized_1_noDogs_2018-12-08--05-47-25.JPG,4000,3000,person,915,1316,1339,1976
motorized_1_noDogs_2018-12-08--05-54-13.JPG,4000,3000,person,452,1440,924,2070
motorized_1_noDogs_2018-12-08--06-16-56.JPG,4000,3000,groomer,1,1284,997,2828
motorized_1_noDogs_2018-12-08--06-17-23.JPG,4000,3000,person,966,1416,1406,2067
motorized_1_noDogs_2018-12-08--06-32-12.JPG,4000,3000,person,278,1404,758,2082
motorized_1_noDogs_2018-12-08--06-32-46.JPG,4000,3000,person,554,1515,852,1858
motorized_1_noDogs_2018-12-08--06-33-47.JPG,4000,3000,person,1039,1424,1239,1707
motorized_1_noDogs_2018-12-08--06-33-54.JPG,4000,3000,person,651,1451,922,1925
motorized_1_noDogs_2018-12-08--06-34-12.JPG,4000,3000,person,816,1443,1040,1834
motorized_1_noDogs_2018-12-08--06-42-02.JPG,4000,3000,person,1010,1181,2316,2615
motorized_1_noDogs_2018-12-08--07-05-48.JPG,4000,3000,person,387,1472,875,1992
motorized_1_noDogs_2018-12-08--07-15-16.JPG,4000,3000,person,1167,1446,1391,1682
motorized_1_noDogs_2018-12-08--07-15-21.JPG,4000,3000,person,818,1431,1116,1849
motorized_1_noDogs_2018-12-08--08-10-11.JPG,4000,3000,person,849,1379,1098,1798
motorized_1_noDogs_2018-12-08--08-11-26.JPG,4000,3000,person,791,1421,1185,1966
motorized_1_noDogs_2018-12-08--08-11-34.JPG,4000,3000,person,661,1460,1097,2015
motorized_1_noDogs_2018-12-08--08-23-55.JPG,4000,3000,person,248,1301,1164,2497
motorized_1_noDogs_2018-12-08--08-26-34.JPG,4000,3000,person,606,1519,997,1906
motorized_1_noDogs_2018-12-08--08-28-45.JPG,4000,3000,person,761,1287,1239,2122
motorized_1_noDogs_2018-12-08--08-28-56.JPG,4000,3000,person,916,1382,1251,1875
motorized_1_noDogs_2018-12-08--08-39-10.JPG,4000,3000,person,9,1275,1798,2860
motorized_1_noDogs_2018-12-08--08-39-19.JPG,4000,3000,person,348,1339,1904,2851
motorized_1_noDogs_2018-12-08--08-52-46.JPG,4000,3000,person,839,1401,1215,1906
motorized_1_noDogs_2018-12-08--09-06-39.JPG,4000,3000,person,912,1388,1188,1800
motorized_1_noDogs_2018-12-08--09-20-57.JPG,4000,3000,person,1,1291,801,2549
motorized_1_noDogs_2018-12-08--09-36-53.JPG,4000,3000,person,397,1216,1194,2600
motorized_1_noDogs_2018-12-08--10-26-47.JPG,4000,3000,person,852,1375,1167,2007
motorized_1_noDogs_2018-12-08--10-30-48.JPG,4000,3000,person,967,1361,1178,1794
motorized_1_noDogs_2018-12-08--10-31-52.JPG,4000,3000,person,734,1295,1204,2018
motorized_1_noDogs_2018-12-08--10-39-24.JPG,4000,3000,person,578,1373,1081,2092
motorized_1_noDogs_2018-12-08--10-39-36.JPG,4000,3000,person,522,1336,1070,2133
motorized_1_noDogs_2018-12-08--10-39-36.JPG,4000,3000,person,1310,1392,1358,1537
motorized_1_noDogs_2018-12-08--10-39-36.JPG,4000,3000,person,1372,1392,1425,1518
motorized_1_noDogs_2018-12-08--10-39-36.JPG,4000,3000,person,1616,1388,1667,1504
motorized_1_noDogs_2018-12-08--10-39-36.JPG,4000,3000,person,1545,1355,1587,1506
motorized_1_noDogs_2018-12-08--11-27-22.JPG,4000,3000,groomer,1,1039,1190,2378
motorized_1_noDogs_2018-12-08--12-01-07.JPG,4000,3000,person,130,1507,782,2237
motorized_1_noDogs_2018-12-08--12-32-07.JPG,4000,3000,person,570,1470,1121,2172
motorized_1_noDogs_2018-12-08--12-41-12.JPG,4000,3000,person,1101,1367,1216,1639
motorized_1_noDogs_2018-12-09--04-10-53.JPG,4000,3000,groomer,1,595,678,2518
motorized_1_noDogs_2018-12-09--04-40-14.JPG,4000,3000,groomer,509,1422,931,1966
motorized_1_noDogs_2018-12-09--05-00-34.JPG,4000,3000,person,751,1351,1115,1928
motorized_1_noDogs_2018-12-09--05-20-32.JPG,4000,3000,person,828,1372,1100,1833
motorized_1_noDogs_2018-12-09--05-25-02.JPG,4000,3000,person,122,1525,690,2145
motorized_1_noDogs_2018-12-09--05-35-49.JPG,4000,3000,person,1070,1390,1533,2112
motorized_1_noDogs_2018-12-09--06-05-02.JPG,4000,3000,person,609,1461,821,1851
motorized_1_noDogs_2018-12-09--06-05-15.JPG,4000,3000,person,712,1442,982,1966
motorized_1_noDogs_2018-12-09--06-14-12.JPG,4000,3000,person,590,1343,1021,2028
motorized_1_noDogs_2018-12-09--06-26-29.JPG,4000,3000,person,398,1352,946,2072
motorized_1_noDogs_2018-12-09--06-36-48.JPG,4000,3000,person,681,1490,918,1772
motorized_1_noDogs_2018-12-09--06-37-55.JPG,4000,3000,person,434,1361,772,2130
motorized_1_noDogs_2018-12-09--06-50-10.JPG,4000,3000,person,1055,1395,1391,1912
motorized_1_noDogs_2018-12-09--06-57-22.JPG,4000,3000,person,397,1364,987,2243
motorized_1_noDogs_2018-12-09--07-14-18.JPG,4000,3000,person,797,1440,1281,2043
motorized_1_noDogs_2018-12-09--07-25-24.JPG,4000,3000,person,464,1430,930,1990
motorized_1_noDogs_2018-12-09--07-29-11.JPG,4000,3000,person,467,1348,1012,2097
motorized_1_noDogs_2018-12-09--07-35-07.JPG,4000,3000,person,696,1495,951,1836
motorized_1_noDogs_2018-12-09--07-37-39.JPG,4000,3000,person,401,1351,887,2016
motorized_1_noDogs_2018-12-09--07-39-24.JPG,4000,3000,person,346,1560,754,2024
motorized_1_noDogs_2018-12-09--07-44-23.JPG,4000,3000,groomer,1,1330,676,2284
motorized_1_noDogs_2018-12-09--07-45-52.JPG,4000,3000,person,139,1222,1101,2709
motorized_1_noDogs_2018-12-09--07-48-18.JPG,4000,3000,person,1,1303,1412,2418
motorized_1_noDogs_2018-12-09--08-05-24.JPG,4000,3000,person,1379,1407,1497,1543
motorized_1_noDogs_2018-12-09--08-18-11.JPG,4000,3000,person,1036,1073,2030,2816
motorized_1_noDogs_2018-12-09--08-24-05.JPG,4000,3000,person,901,1430,1109,1810
motorized_1_noDogs_2018-12-09--08-26-14.JPG,4000,3000,person,836,1366,1112,1815
motorized_1_noDogs_2018-12-09--08-44-16.JPG,4000,3000,person,927,1364,1306,2164
motorized_1_noDogs_2018-12-09--08-48-56.JPG,4000,3000,person,949,1455,1927,2772
motorized_1_noDogs_2018-12-09--09-03-16.JPG,4000,3000,person,1216,1412,1345,1563
motorized_1_noDogs_2018-12-09--09-03-37.JPG,4000,3000,person,704,1222,1891,2797
motorized_1_noDogs_2018-12-09--09-14-39.JPG,4000,3000,person,703,1403,955,1927
motorized_1_noDogs_2018-12-09--09-25-18.JPG,4000,3000,person,372,1390,937,2173
motorized_1_noDogs_2018-12-09--09-30-05.JPG,4000,3000,person,340,1503,1178,2597
motorized_1_noDogs_2018-12-09--09-40-37.JPG,4000,3000,person,934,1364,1207,1731
motorized_1_noDogs_2018-12-09--10-07-56.JPG,4000,3000,person,633,1298,1191,2288
motorized_1_noDogs_2018-12-09--10-10-11.JPG,4000,3000,person,209,1513,1075,2603
motorized_1_noDogs_2018-12-09--10-10-38.JPG,4000,3000,person,797,1406,1197,2006
motorized_1_noDogs_2018-12-09--12-06-22.JPG,4000,3000,person,810,1448,1260,2039
motorized_1_noDogs_2018-12-09--12-26-33.JPG,4000,3000,person,775,1491,1121,2022
motorized_1_noDogs_2018-12-09--12-43-15.JPG,4000,3000,groomer,1,870,1222,2145
motorized_1_noDogs_2018-12-09--12-51-03.JPG,4000,3000,person,781,1176,1616,2733
motorized_1_noDogs_2018-12-09--13-02-57.JPG,4000,3000,person,1,1587,633,2360
motorized_1_noDogs_2018-12-09--14-24-22.JPG,4000,3000,person,385,1369,801,2052
motorized_1_noDogs_2018-12-09--14-53-18.JPG,4000,3000,person,1,1384,522,2275
motorized_1_noDogs_2018-12-09--15-28-34.JPG,4000,3000,person,904,1085,1454,2024
motorized_1_noDogs_2018-12-10--03-56-26.JPG,4000,3000,person,815,1340,1261,1946
motorized_1_noDogs_2018-12-10--04-14-31.JPG,4000,3000,person,1133,1401,1418,1746
motorized_1_noDogs_2018-12-10--04-14-52.JPG,4000,3000,person,1094,1421,1412,1843
motorized_1_noDogs_2018-12-10--04-56-16.JPG,4000,3000,person,366,1276,975,2185
motorized_1_noDogs_2018-12-10--04-59-15.JPG,4000,3000,person,352,1464,975,2303
motorized_1_noDogs_2018-12-10--05-06-43.JPG,4000,3000,person,510,1397,918,2006
motorized_1_noDogs_2018-12-10--05-17-37.JPG,4000,3000,person,861,1395,1369,2007
motorized_1_noDogs_2018-12-10--05-17-52.JPG,4000,3000,person,581,1516,845,1849
motorized_1_noDogs_2018-12-10--05-37-31.JPG,4000,3000,person,870,1392,1387,2143
motorized_1_noDogs_2018-12-10--05-46-17.JPG,4000,3000,person,833,1319,1379,2198
motorized_1_noDogs_2018-12-10--06-09-28.JPG,4000,3000,person,898,1385,1151,1801
motorized_1_noDogs_2018-12-10--06-09-51.JPG,4000,3000,person,778,1482,1131,1960
motorized_1_noDogs_2018-12-10--07-04-51.JPG,4000,3000,person,379,1334,903,2106
motorized_1_noDogs_2018-12-10--07-30-10.JPG,4000,3000,person,545,1379,988,2057
motorized_1_noDogs_2018-12-10--07-30-52.JPG,4000,3000,person,469,1406,767,1875
motorized_1_noDogs_2018-12-10--07-39-12.JPG,4000,3000,groomer,1,1930,1048,2854
motorized_1_noDogs_2018-12-10--07-39-16.JPG,4000,3000,groomer,328,1219,1704,2036
motorized_1_noDogs_2018-12-10--07-45-52.JPG,4000,3000,person,322,1373,860,2078
motorized_1_noDogs_2018-12-10--08-00-15.JPG,4000,3000,person,763,1372,1104,1967
motorized_1_noDogs_2018-12-10--08-34-46.JPG,4000,3000,groomer,1,1125,913,2158
motorized_1_noDogs_2018-12-10--08-35-39.JPG,4000,3000,person,201,1442,724,2069
motorized_1_noDogs_2018-12-10--08-36-19.JPG,4000,3000,groomer,1,625,1487,2858
motorized_1_noDogs_2018-12-10--08-36-25.JPG,4000,3000,groomer,603,1224,1609,1867
motorized_1_noDogs_2018-12-10--08-49-30.JPG,4000,3000,person,528,1342,1046,2060
motorized_1_noDogs_2018-12-10--09-12-45.JPG,4000,3000,groomer,1,1122,951,2246
motorized_1_noDogs_2018-12-10--09-13-47.JPG,4000,3000,person,449,1452,967,2173
motorized_1_noDogs_2018-12-10--09-52-23.JPG,4000,3000,person,1,1472,984,2624
motorized_1_noDogs_2018-12-10--10-07-53.JPG,4000,3000,groomer,1,1301,667,2784
motorized_1_noDogs_2018-12-10--10-07-58.JPG,4000,3000,groomer,1027,1342,1467,1776
motorized_1_noDogs_2018-12-10--11-22-17.JPG,4000,3000,person,1149,1382,1330,1701
motorized_1_noDogs_2018-12-10--11-39-46.JPG,4000,3000,person,691,1400,988,1842
motorized_1_noDogs_2018-12-10--11-57-49.JPG,4000,3000,person,918,1382,1252,1904
motorized_1_noDogs_2018-12-10--12-49-03.JPG,4000,3000,person,413,1242,1361,2594
motorized_1_noDogs_2018-12-10--12-49-41.JPG,4000,3000,person,1,1533,333,2167
motorized_1_noDogs_2018-12-10--13-07-17.JPG,4000,3000,groomer,1,1033,972,2273
motorized_1_noDogs_2018-12-10--13-09-15.JPG,4000,3000,groomer,1,590,1642,2861
motorized_1_noDogs_2018-12-10--13-09-20.JPG,4000,3000,groomer,321,984,1742,2013
motorized_1_noDogs_2018-12-11--04-02-49.JPG,4000,3000,groomer,1,510,740,2472
motorized_1_noDogs_2018-12-11--04-02-54.JPG,4000,3000,groomer,763,1094,1407,1755
motorized_1_noDogs_2018-12-11--05-28-47.JPG,4000,3000,person,2116,1273,2906,1692
motorized_1_noDogs_2018-12-11--05-28-52.JPG,4000,3000,person,1013,1343,2266,2291
motorized_1_noDogs_2018-12-11--05-37-24.JPG,4000,3000,person,198,1127,1103,2398
motorized_1_noDogs_2018-12-11--06-43-00.JPG,4000,3000,person,397,1410,976,2024
motorized_1_noDogs_2018-12-11--07-57-01.JPG,4000,3000,person,766,1543,1457,2463
motorized_1_noDogs_2018-12-11--08-26-13.JPG,4000,3000,groomer,1,1464,1052,2806
motorized_1_noDogs_2018-12-11--08-26-48.JPG,4000,3000,groomer,1,1245,887,2863
motorized_1_noDogs_2018-12-11--08-36-17.JPG,4000,3000,person,494,1540,1019,1994
motorized_1_noDogs_2018-12-11--08-49-56.JPG,4000,3000,person,778,1361,1184,2057
motorized_1_noDogs_2018-12-11--09-03-06.JPG,4000,3000,person,124,1243,1036,2709
motorized_1_noDogs_2018-12-11--09-40-05.JPG,4000,3000,person,418,1515,872,1924
motorized_1_noDogs_2018-12-11--09-47-13.JPG,4000,3000,person,637,1479,1060,1992
motorized_1_noDogs_2018-12-11--10-24-01.JPG,4000,3000,person,730,1415,1030,1916
motorized_1_noDogs_2018-12-11--11-18-05.JPG,4000,3000,person,697,1504,996,1954
motorized_1_noDogs_2018-12-11--11-29-46.JPG,4000,3000,groomer,1,1146,1063,2319
motorized_1_noDogs_2018-12-11--11-31-41.JPG,4000,3000,groomer,1,672,1607,2836
motorized_1_noDogs_2018-12-11--12-26-17.JPG,4000,3000,groomer,1,939,954,2151
motorized_1_noDogs_2018-12-11--12-36-06.JPG,4000,3000,person,1137,1446,1343,1736
motorized_1_noDogs_2018-12-11--12-58-52.JPG,4000,3000,person,1234,1370,1421,1649
motorized_1_noDogs_2018-12-11--13-01-22.JPG,4000,3000,person,1285,1439,1573,1769
motorized_1_noDogs_2018-12-11--13-12-15.JPG,4000,3000,person,539,1464,1252,2330
motorized_1_noDogs_2018-12-12--03-50-44.JPG,4000,3000,person,503,1427,1301,2518
motorized_1_noDogs_2018-12-12--03-51-56.JPG,4000,3000,person,294,1533,891,2261
motorized_1_noDogs_2018-12-12--04-43-24.JPG,4000,3000,person,1610,1166,2870,2173
motorized_1_noDogs_2018-12-12--05-10-17.JPG,4000,3000,person,85,1500,1049,2645
motorized_1_noDogs_2018-12-12--05-17-23.JPG,4000,3000,person,243,1497,924,2301
motorized_1_noDogs_2018-12-12--05-24-05.JPG,4000,3000,person,601,1410,1098,2100
motorized_1_noDogs_2018-12-12--05-35-40.JPG,4000,3000,person,164,1503,1100,2601
motorized_1_noDogs_2018-12-12--05-40-10.JPG,4000,3000,person,666,1303,1140,2046
motorized_1_noDogs_2018-12-12--06-00-17.JPG,4000,3000,groomer,1,1057,1852,2203
motorized_1_noDogs_2018-12-12--06-14-28.JPG,4000,3000,person,463,1451,1051,2116
motorized_1_noDogs_2018-12-12--06-21-52.JPG,4000,3000,person,373,1555,846,1991
motorized_1_noDogs_2018-12-12--06-55-40.JPG,4000,3000,groomer,1,1104,1151,2245
motorized_1_noDogs_2018-12-12--07-38-13.JPG,4000,3000,person,1,1381,470,2373
motorized_1_noDogs_2018-12-12--08-05-42.JPG,4000,3000,person,727,1476,1281,2137
motorized_1_noDogs_2018-12-12--08-05-42.JPG,4000,3000,person,1045,1410,1146,1564
motorized_1_noDogs_2018-12-12--08-05-42.JPG,4000,3000,person,1181,1398,1257,1545
motorized_1_noDogs_2018-12-12--08-07-38.JPG,4000,3000,person,582,1464,1213,2264
motorized_1_noDogs_2018-12-12--08-18-55.JPG,4000,3000,person,504,1457,918,2003
motorized_1_noDogs_2018-12-13--07-26-25.JPG,4000,3000,person,398,1558,710,1861
motorized_1_noDogs_2018-12-13--07-27-33.JPG,4000,3000,person,72,1460,369,2140
motorized_1_noDogs_2018-12-13--07-43-26.JPG,4000,3000,person,85,1351,806,2330
motorized_1_noDogs_2018-12-13--07-43-48.JPG,4000,3000,person,1,1578,482,2504
motorized_1_noDogs_2018-12-13--07-44-43.JPG,4000,3000,person,101,1545,742,2273
motorized_1_noDogs_2018-12-13--09-38-18.JPG,4000,3000,person,51,1516,740,2294
motorized_1_noDogs_2018-12-13--09-40-42.JPG,4000,3000,person,719,1484,1016,1879
motorized_1_noDogs_2018-12-13--10-05-20.JPG,4000,3000,person,809,1476,1140,1897
motorized_1_noDogs_2018-12-13--10-28-03.JPG,4000,3000,person,1007,1421,1198,1761
motorized_1_noDogs_2018-12-13--10-53-06.JPG,4000,3000,person,927,1387,1127,1755
motorized_1_noDogs_2018-12-13--10-59-46.JPG,4000,3000,person,736,1457,1076,1916
motorized_1_noDogs_2018-12-13--12-06-45.JPG,4000,3000,person,734,1397,1049,1854
motorized_1_noDogs_2018-12-13--12-22-47.JPG,4000,3000,person,1,1370,639,2376
motorized_1_noDogs_2018-12-13--13-14-26.JPG,4000,3000,person,369,1521,1185,2360
motorized_1_noDogs_2018-12-13--13-19-48.JPG,4000,3000,person,1073,1410,1351,1763
motorized_1_noDogs_2018-12-13--13-29-09.JPG,4000,3000,person,315,1528,925,2361
motorized_1_noDogs_2018-12-13--14-07-25.JPG,4000,3000,person,331,1472,909,2063
motorized_1_noDogs_2018-12-13--14-50-26.JPG,4000,3000,person,567,1484,928,1924
motorized_1_noDogs_2018-12-14--05-37-04.JPG,4000,3000,person,848,1445,1110,1824
motorized_1_noDogs_2018-12-14--05-44-29.JPG,4000,3000,person,710,1348,1146,1997
motorized_1_noDogs_2018-12-14--05-44-49.JPG,4000,3000,person,696,1378,1512,2557
motorized_1_noDogs_2018-12-14--05-47-09.JPG,4000,3000,person,796,1457,1163,1957
motorized_1_noDogs_2018-12-14--05-48-09.JPG,4000,3000,person,881,1398,1110,1731
motorized_1_noDogs_2018-12-14--05-58-39.JPG,4000,3000,person,285,1582,634,1927
motorized_1_noDogs_2018-12-14--06-22-08.JPG,4000,3000,person,543,1475,970,2042
motorized_1_noDogs_2018-12-14--06-39-09.JPG,4000,3000,person,181,1594,621,2022
motorized_1_noDogs_2018-12-14--07-27-26.JPG,4000,3000,person,845,1440,1054,1867
motorized_1_noDogs_2018-12-14--08-02-09.JPG,4000,3000,person,804,1391,1146,2037
motorized_1_noDogs_2018-12-14--08-02-17.JPG,4000,3000,person,760,1376,1155,2258
motorized_1_noDogs_2018-12-14--08-03-39.JPG,4000,3000,person,558,1406,913,2157
motorized_1_noDogs_2018-12-14--08-19-09.JPG,4000,3000,person,621,1425,1021,1990
motorized_1_noDogs_2018-12-14--08-39-45.JPG,4000,3000,person,296,1501,710,2024
motorized_1_noDogs_2018-12-14--08-48-05.JPG,4000,3000,person,200,1431,612,2021
motorized_1_noDogs_2018-12-14--08-59-22.JPG,4000,3000,person,584,1434,978,1984
motorized_1_noDogs_2018-12-14--09-01-36.JPG,4000,3000,person,606,1521,916,1909
motorized_1_noDogs_2018-12-14--09-16-20.JPG,4000,3000,person,672,1540,1125,2118
motorized_1_noDogs_2018-12-14--09-19-06.JPG,4000,3000,person,833,1313,1210,1928
motorized_1_noDogs_2018-12-14--09-31-12.JPG,4000,3000,groomer,1,1521,727,2481
motorized_1_noDogs_2018-12-14--09-36-14.JPG,4000,3000,person,694,1298,1103,2021
motorized_1_noDogs_2018-12-14--10-18-44.JPG,4000,3000,person,624,1506,948,1881
motorized_1_noDogs_2018-12-14--10-30-27.JPG,4000,3000,person,678,1394,990,1954
motorized_1_noDogs_2018-12-14--10-42-16.JPG,4000,3000,person,534,1382,837,1984
motorized_1_noDogs_2018-12-14--11-13-06.JPG,4000,3000,person,690,1488,988,1901
motorized_1_noDogs_2018-12-14--11-25-01.JPG,4000,3000,person,851,1495,1209,1981
motorized_1_noDogs_2018-12-14--11-33-30.JPG,4000,3000,person,370,1497,951,2261
motorized_1_noDogs_2018-12-14--12-35-38.JPG,4000,3000,person,410,1333,1043,2219
