filename,width,height,class,xmin,ymin,xmax,ymax
SY_00076.JPG,4000,3000,dog,3393,2090,3582,2279
SY_00076.JPG,4000,3000,nonMotorized,2693,1631,2821,2310
SY_00076.JPG,4000,3000,nonMotorized,2894,1598,3091,2379
SY_00076.JPG,4000,3000,nonMotorized,3150,1609,3345,2467
SY_00076.JPG,4000,3000,nonMotorized,3584,1603,3760,2340
SY_00077.JPG,4000,3000,nonMotorized,3306,1521,3502,2224
SY_00077.JPG,4000,3000,nonMotorized,2838,1581,2944,2098
SY_00077.JPG,4000,3000,nonMotorized,2497,1573,2665,2187
SY_00077.JPG,4000,3000,nonMotorized,2385,1575,2509,2131
SY_00077.JPG,4000,3000,nonMotorized,2253,1569,2381,2033
SY_00077.JPG,4000,3000,dog,2899,1910,3024,2040
SY_00077.JPG,4000,3000,dog,1596,1736,1693,1884
SY_00079.JPG,4000,3000,nonMotorized,2579,1592,2793,2243
SY_00079.JPG,4000,3000,dog,2291,2000,2511,2264
SY_00081.JPG,4000,3000,nonMotorized,3696,1601,4000,2858
SY_00082.JPG,4000,3000,motorized,2648,1506,3130,2318
SY_00083.JPG,4000,3000,mechanical,3059,1573,3396,2504
SY_00086.JPG,4000,3000,mechanical,2053,1522,2193,1979
SY_00088.JPG,4000,3000,motorized,2035,1475,2435,2094
SY_00089.JPG,4000,3000,motorized,3103,1552,3917,2622
SY_00090.JPG,4000,3000,motorized,3524,1631,4000,2276
SY_00091.JPG,4000,3000,motorized,2663,1501,3102,2031
SY_00091.JPG,4000,3000,dog,2097,1866,2279,2001
SY_00092.JPG,4000,3000,vechicle,2893,1457,4000,2361
SY_00093.JPG,4000,3000,vechicle,1353,1454,1762,1807
SY_00094.JPG,4000,3000,vechicle,2454,1513,3718,2166
SY_00096.JPG,4000,3000,motorized,3147,1364,3948,2648
SY_00097.JPG,4000,3000,motorized,2585,1625,3114,2198
SY_00098.JPG,4000,3000,nonMotorized,2979,1597,3288,2542
SY_00098.JPG,4000,3000,nonMotorized,2515,1612,2723,2204
SY_00098.JPG,4000,3000,nonMotorized,2027,1539,2181,2001
SY_00098.JPG,4000,3000,nonMotorized,1853,1545,2024,1951
SY_00099.JPG,4000,3000,nonMotorized,2265,1587,2448,2110
SY_00099.JPG,4000,3000,nonMotorized,2493,1554,2718,2188
SY_00099.JPG,4000,3000,nonMotorized,3436,1609,3927,2563
SY_00100.JPG,4000,3000,nonMotorized,2411,1569,2659,2288
SY_00100.JPG,4000,3000,nonMotorized,2975,1581,3257,2451
SY_00101.JPG,4000,3000,nonMotorized,3115,1588,3378,2652
SY_00101.JPG,4000,3000,nonMotorized,2630,1561,2906,2361
SY_00103.JPG,4000,3000,nonMotorized,3263,1570,3505,2519
SY_00103.JPG,4000,3000,nonMotorized,3812,1692,4000,2461
SY_00105.JPG,4000,3000,nonMotorized,3321,1615,3690,2612
SY_00105.JPG,4000,3000,nonMotorized,1360,1482,1448,1773
SY_00106.JPG,4000,3000,nonMotorized,1572,1542,1696,1849
SY_00107.JPG,4000,3000,nonMotorized,2915,1554,3217,2585
SY_00109.JPG,4000,3000,nonMotorized,2227,1621,2378,2067
SY_00109.JPG,4000,3000,nonMotorized,1293,1513,1424,1745
SY_00109.JPG,4000,3000,dog,2323,2022,2687,2239
SY_00109.JPG,4000,3000,dog,2656,1878,2808,2057
SY_00110.JPG,4000,3000,nonMotorized,1118,1497,1211,1676
SY_00110.JPG,4000,3000,nonMotorized,1965,1598,2114,2010
SY_00111.JPG,4000,3000,nonMotorized,3214,1682,3597,2743
SY_00111.JPG,4000,3000,nonMotorized,1890,1581,2042,1969
SY_00112.JPG,4000,3000,nonMotorized,2150,1600,2390,2124
SY_00115.JPG,4000,3000,nonMotorized,3350,1569,3918,2830
SY_00116.JPG,4000,3000,nonMotorized,2978,1584,3247,2560
SY_00118.JPG,4000,3000,nonMotorized,3672,1751,4000,2831
SY_00119.JPG,4000,3000,nonMotorized,3657,1763,4000,2828
SY_00119.JPG,4000,3000,nonMotorized,1294,1509,1432,1763
SY_00120.JPG,4000,3000,nonMotorized,2094,1549,2320,2079
SY_00120.JPG,4000,3000,nonMotorized,2439,1563,2732,2261
SY_00120.JPG,4000,3000,nonMotorized,1074,1515,1150,1666
SY_00121.JPG,4000,3000,dog,2293,2069,2520,2394
SY_00122.JPG,4000,3000,dog,3897,2246,4000,2537
SY_00123.JPG,4000,3000,nonMotorized,2157,1588,2278,2116
SY_00123.JPG,4000,3000,nonMotorized,2450,1581,2584,2084
SY_00124.JPG,4000,3000,nonMotorized,2669,1622,2936,2312
SY_00124.JPG,4000,3000,nonMotorized,2945,1652,3221,2321
SY_00125.JPG,4000,3000,nonMotorized,3824,1616,4000,2858
SY_00126.JPG,4000,3000,nonMotorized,3197,1603,3757,2749
SY_00127.JPG,4000,3000,nonMotorized,3312,1525,3784,2724
SY_00128.JPG,4000,3000,dog,2454,1958,2823,2246
SY_00129.JPG,4000,3000,nonMotorized,3162,1742,3576,2575
SY_00129.JPG,4000,3000,dog,2915,2076,3593,2495
SY_00129.JPG,4000,3000,nonMotorized,3933,1588,4000,2558
SY_00130.JPG,4000,3000,nonMotorized,2630,1628,2887,2485
SY_00130.JPG,4000,3000,nonMotorized,3717,1594,4000,2518
SY_00130.JPG,4000,3000,dog,2930,2110,3626,2503
SY_00131.JPG,4000,3000,nonMotorized,1927,1622,2121,2019
SY_00131.JPG,4000,3000,nonMotorized,2409,1604,2524,2042
SY_00131.JPG,4000,3000,dog,2503,1827,2609,2022
SY_00132.JPG,4000,3000,nonMotorized,2985,1616,3233,2515
SY_00132.JPG,4000,3000,dog,3218,2176,3560,2498
SY_00133.JPG,4000,3000,nonMotorized,3703,1891,4000,2710
SY_00134.JPG,4000,3000,nonMotorized,2012,1616,2197,2006
SY_00134.JPG,4000,3000,nonMotorized,3581,1566,4000,2621
SY_00134.JPG,4000,3000,dog,1927,1778,2053,1955
SY_00135.JPG,4000,3000,dog,2014,1792,2109,1969
SY_00135.JPG,4000,3000,dog,2406,1882,2600,2160
SY_00135.JPG,4000,3000,nonMotorized,3614,1548,4000,2700
SY_00136.JPG,4000,3000,dog,2956,2027,3157,2401
SY_00136.JPG,4000,3000,dog,2026,1818,2174,1990
SY_00137.JPG,4000,3000,nonMotorized,3100,1518,3394,2395
SY_00137.JPG,4000,3000,dog,1650,1716,1738,1834
